# Cores,Memory (GB),Average watts @ active idle,Average watts @ 10% of target load,Average watts @ 20% of target load,Average watts @ 30% of target load,Average watts @ 40% of target load,Average watts @ 50% of target load,Average watts @ 60% of target load,Average watts @ 70% of target load,Average watts @ 80% of target load,Average watts @ 90% of target load,Average watts @ 100% of target load,speed @ active idle,speed @ 10% of target load,speed @ 20% of target load,speed @ 30% of target load,speed @ 40% of target load,speed @ 50% of target load,speed @ 60% of target load,speed @ 70% of target load,speed @ 80% of target load,speed @ 90% of target load,speed @ 100% of target load
32,64.0,82.6,121.0,144.0,167.0,193.0,219.0,247.0,269.0,287.0,304.0,320.0,0.5031113812298472,0.5031113812298472,0.5079518422226798,0.5046334621239426,0.5054493462330996,0.5045527539199496,0.5016901855907431,0.5033760236628826,0.5031200140285126,0.5028554441400037,0.5010760719915685
32,32.0,77.0,112.0,134.0,155.0,178.0,203.0,229.0,252.0,276.0,291.0,306.0,0.5540721120618156,0.5540721120618156,0.5564730457141563,0.5501331183743204,0.5471971543294022,0.5491171700024466,0.5515176161555687,0.5540776834814585,0.55071994555889,0.5491624532632104,0.5477541221868234
32,32.0,70.3,99.0,115.0,130.0,143.0,156.0,169.0,182.0,193.0,203.0,213.0,0.3890633764995194,0.3890633764995194,0.3876325662924899,0.3918908719682659,0.3856484444721799,0.3879323783120208,0.386648630369314,0.38895612667139456,0.38803901876612223,0.3881035447043817,0.3868476925503034
32,64.0,77.9,115.0,137.0,158.0,181.0,205.0,230.0,256.0,275.0,293.0,308.0,0.6633076870043889,0.6633076870043889,0.672054235487451,0.6693580939748675,0.6703987693904478,0.6668258063663637,0.6686342930514744,0.6650069699954582,0.6670055717032776,0.6678919852132953,0.6647458096996997
32,64.0,72.7,101.0,115.0,129.0,144.0,159.0,172.0,184.0,195.0,206.0,216.0,0.49446233259053496,0.49446233259053496,0.4965037355690481,0.49427816621900744,0.49802818625101225,0.4975181401933958,0.4961557152934409,0.4960391604207042,0.49622799382344296,0.49657663475777775,0.4954982684303774
56,128.0,116.0,175.0,201.0,227.0,255.0,406.0,502.0,512.0,513.0,517.0,518.0,1.6390011802074922,1.6390011802074922,1.6359033442628936,1.635522947145233,1.6328398548541618,1.6359897645789447,1.6326865880543275,1.6371584964722063,1.6344740851897424,1.6327776863931847,1.627981481958216
52,128.0,88.2,151.0,171.0,191.0,212.0,234.0,259.0,339.0,418.0,419.0,419.0,1.573422299912491,1.573422299912491,1.57215015909404,1.5710087918755393,1.5708965896743987,1.569032485518895,1.569174866243101,1.5719528379816892,1.5706905632188557,1.5701962931776237,1.566780703413243
32,128.0,87.6,142.0,155.0,167.0,181.0,196.0,213.0,261.0,317.0,345.0,347.0,1.3835623921223144,1.3835623921223144,1.377953104236579,1.3796735702294154,1.3769263090070882,1.3790621649592338,1.378840759064052,1.3800188821760297,1.3783050177351137,1.3812850259802814,1.374668578250255
60,256.0,93.9,160.0,182.0,204.0,228.0,248.0,278.0,310.0,354.0,410.0,482.0,1.2308789145297294,1.2308789145297294,1.224723843748487,1.228712950258899,1.2286002488266075,1.2207137695297419,1.2244984408839041,1.2227221764493823,1.2273952608383276,1.2284508539047325,1.2289965385141066
8,16.0,119.0,130.0,141.0,150.0,159.0,168.0,177.0,185.0,193.0,202.0,210.0,0.5662465925513838,0.5662465925513838,0.5646297201425317,0.5644970120218721,0.5675587779485176,0.5656810934576345,0.5664361755808974,0.5671124840208768,0.5661044052792485,0.5663152035525411,0.5627788481086797
32,64.0,76.0,109.0,127.0,144.0,162.0,181.0,200.0,216.0,231.0,245.0,257.0,0.5429278799212043,0.5429278799212043,0.5489220890650771,0.5481536007132984,0.5495385724521206,0.5498698687961957,0.550705523707002,0.5505160374035237,0.5497874001783573,0.5483643989865911,0.5465231866594811
8,16.0,138.0,166.0,180.0,191.0,202.0,214.0,225.0,238.0,247.0,259.0,269.0,0.5087704346608298,0.5087704346608298,0.5025873195696916,0.501002947108756,0.5006738851361002,0.5030146938847951,0.5043314834412173,0.508835434556663,0.5031723186321908,0.5006291977077149,0.5006438226842773
8,16.0,179.0,197.0,214.0,228.0,239.0,248.0,256.0,263.0,269.0,274.0,279.0,0.4366368002598773,0.4366368002598773,0.44022804450466446,0.437714715199112,0.4384974222781041,0.43998104490049805,0.4381534644959865,0.43952465277475466,0.4421577289122141,0.4361799954363825,0.4351808025932124
36,32.0,75.9,108.0,124.0,140.0,159.0,178.0,198.0,221.0,246.0,272.0,302.0,1.303741319756912,1.303741319756912,1.3114282960743742,1.305862679993652,1.3088689251759398,1.3081997217029293,1.3052200673871186,1.3038768065527724,1.3069078487732435,1.304671015236709,1.3010024605097563
56,384.0,61.8,128.0,151.0,172.0,192.0,214.0,243.0,277.0,318.0,359.0,426.0,0.7271756438621773,0.7271756438621773,0.7254886399867682,0.7278790966822148,0.7272397884962233,0.7263096913025566,0.7259804155144539,0.7257708763765705,0.7350285506852555,0.7256924773794031,0.7255951200792845
56,192.0,64.2,133.0,156.0,178.0,198.0,215.0,242.0,277.0,316.0,357.0,423.0,1.0519558141693734,1.0519558141693734,1.0455733243977468,1.0413545811585692,1.044935825419382,1.0458058240251502,1.0431295783140158,1.0429697571415686,1.0447647319435711,1.0402087496615087,1.0442795764710655
36,64.0,82.5,114.0,131.0,148.0,167.0,187.0,209.0,233.0,257.0,279.0,303.0,1.1910468412665576,1.1910468412665576,1.1940449614618662,1.1952980844536516,1.1908574665700433,1.1917855900826624,1.1912230909841053,1.1917748758141185,1.1898074682527369,1.1912355909640733,1.1866218483579092
64,512.0,98.4,154.0,173.0,189.0,204.0,220.0,236.0,251.0,266.0,282.0,303.0,0.44533358319769206,0.44533358319769206,0.4477502590123049,0.4482555316400712,0.4482453754063473,0.44716678338486426,0.44802532367566184,0.4470208237973458,0.44831773857163043,0.4479237613384223,0.447583188967546
56,192.0,48.6,116.0,135.0,153.0,170.0,189.0,212.0,237.0,271.0,309.0,385.0,1.0367870884782864,1.0367870884782864,1.0450295752691416,1.04159208077796,1.0409139568646995,1.0401508330876572,1.0325702202361042,1.0252188927313914,1.0263335114808534,1.0284275185417315,1.039813333628523
56,192.0,48.1,118.0,137.0,156.0,175.0,194.0,217.0,246.0,280.0,325.0,416.0,1.059403302234268,1.059403302234268,1.0578826796711691,1.0598233015611906,1.0576014301218903,1.0463795731056784,1.053207687163162,1.0453376104897798,1.0384834920096844,1.037944169957318,1.0542433105035052
80,256.0,101.0,172.0,210.0,250.0,289.0,306.0,322.0,365.0,419.0,489.0,622.0,1.1868818479412422,1.1868818479412422,1.1883605955714487,1.1913036464105653,1.1895082499822545,1.190668091873529,1.1898704889850753,1.1723408295775448,1.1775255868936192,1.1689689599811948,1.1874830969776997
80,512.0,118.0,188.0,224.0,258.0,273.0,298.0,333.0,380.0,430.0,492.0,633.0,0.7769706298518047,0.7769706298518047,0.7797878128370775,0.7781050030338945,0.7777651598285164,0.7767887551432713,0.7747628208899684,0.779317054662928,0.7764468025662734,0.7768612550270851,0.7759412565014453
16,24.0,62.4,85.7,101.0,118.0,139.0,162.0,182.0,201.0,217.0,266.0,285.0,1.1459245272144933,1.1459245272144933,1.150524747115056,1.15433905918418,1.1465006626548335,1.147480979265628,1.1506650877992413,1.1511793889230908,1.1481160577933258,1.1468936165705528,1.1418118065326803
16,32.0,83.6,100.0,113.0,128.0,143.0,160.0,176.0,191.0,211.0,248.0,272.0,1.0644382941653514,1.0644382941653514,1.060205175949211,1.0568143480499097,1.049530974305344,1.0566155567018196,1.0606777793584985,1.0571037523480245,1.0584014288398382,1.0566184455860788,1.0537945612226562
16,64.0,101.0,147.0,180.0,209.0,240.0,272.0,305.0,337.0,367.0,391.0,413.0,0.8888390443250739,0.8888390443250739,0.8885465447938241,0.884358114006069,0.8882159593861099,0.8862126422840615,0.8824487420659671,0.8834356378058283,0.885930806798222,0.8836397297406617,0.8824284295985193
8,16.0,121.0,141.0,158.0,172.0,187.0,200.0,214.0,227.0,238.0,251.0,264.0,0.5467953737232828,0.5467953737232828,0.558219105415977,0.5575528564836861,0.5562081711386357,0.5527818641295253,0.5542432784541764,0.5530817922202989,0.547660684836563,0.5503667568887877,0.5501867432883828
8,16.0,136.0,154.0,169.0,182.0,194.0,206.0,218.0,230.0,241.0,253.0,264.0,0.5486478707545305,0.5486478707545305,0.5435210039706826,0.5473099562319627,0.546445999283179,0.5510268669420275,0.549812452221543,0.5512339380387535,0.5492633385182016,0.5513255053523282,0.5445626273014105
16,32.0,59.5,82.3,93.4,104.0,116.0,129.0,143.0,156.0,167.0,177.0,186.0,0.6921107658454991,0.6921107658454991,0.6911113924470628,0.6940580543915037,0.6852776517960285,0.6861096504626941,0.6853006725924694,0.6878358619820371,0.6888648335473261,0.6885727854042419,0.6852094019054035
16,32.0,60.9,86.9,99.5,114.0,133.0,155.0,180.0,205.0,224.0,242.0,256.0,0.793104353996416,0.793104353996416,0.7874615505393918,0.7867912391136114,0.7942621646409458,0.7908391076266271,0.7920196682346986,0.7940155132505071,0.7894795941803397,0.7937372002044593,0.7889882355927752
8,32.0,56.8,68.5,75.4,80.5,85.0,89.4,93.8,98.2,102.0,106.0,109.0,0.45149740144475475,0.45149740144475475,0.4530452114642841,0.4549586458978755,0.4558209101410384,0.4581371408041215,0.45891957705021436,0.4577965877784523,0.45867735087589817,0.458097599200823,0.45506223948185975
20,768.0,127.0,171.0,202.0,210.0,224.0,237.0,247.0,258.0,267.0,278.0,291.0,0.12157126743793942,0.12157126743793942,0.12198702148864646,0.12168256442938978,0.1222705528738908,0.12169672950102889,0.1219456300455451,0.12208688655771642,0.12190699803198382,0.12174603130881186,0.12158690420533327
8,16.0,73.1,86.3,96.5,106.0,116.0,125.0,134.0,144.0,153.0,162.0,172.0,0.5635165969263871,0.5635165969263871,0.5569841073951453,0.5555053597649386,0.5604697268092034,0.5605591016659741,0.554901402399488,0.5590455326629998,0.5591311352043874,0.5535427240213069,0.5559181091034798
12,16.0,80.4,95.3,111.0,124.0,138.0,151.0,165.0,181.0,193.0,206.0,218.0,0.5629762852922733,0.5629762852922733,0.5672419034563305,0.5613269129355045,0.5681986206731261,0.5637148466086785,0.5630575351620648,0.5712428791873523,0.561428475272744,0.5631198267289051,0.5633236284856321
12,16.0,56.6,75.6,81.8,87.7,93.3,99.2,105.0,111.0,117.0,121.0,126.0,0.5144213631048332,0.5144213631048332,0.4971456095404015,0.5061338763860934,0.5010913063421544,0.49854107605407166,0.5022582575970358,0.5024549983531739,0.505090323370958,0.5003285731894861,0.49907245020250846
